Unnamed: 0,lat,lon,nearest_mrt_distance,nearest_bus_distance,address,postal_code,nearest_mrt_name,nearest_bus_name,education_score,shopping_score,food_score,healthcare_score,recreation_score
809,1.31237873,103.7869715,679.5999895,70.44984773,2 GHIM MOH RD,270002,BUONA VISTA MRT STATION,BLK 3,13.76963271,34.82036726,11.45645702,47.64052483,41.11390293
810,1.312406419,103.7687523,477.1358447,122.7556816,364 CLEMENTI AVE 2,120364,CLEMENTI MRT STATION,BLK 410,18.47694015,42.59193199,9.253632066,78.50958843,45.85631243
811,1.312511991,103.7632688,353.1178453,106.555776,428 CLEMENTI AVE 3,120428,CLEMENTI MRT STATION,BLK 426,18.11523824,40.53536966,13.81520284,64.13126913,57.32551144
812,1.312513057,103.7649278,274.5913788,101.8748127,446 CLEMENTI AVE 3,120446,CLEMENTI MRT STATION,NTUC FAIRPRICE,17.68319785,68.96456145,16.98015668,84.44173714,58.95091031
813,1.312516969,103.7608674,562.2678146,78.92577266,506 WEST COAST DR,120506,CLEMENTI MRT STATION,BLK 506,16.41235571,31.58906075,16.46942813,42.05726367,49.96372875
814,1.312549536,103.7716764,757.7203576,216.8752709,366 CLEMENTI AVE 2,120366,CLEMENTI MRT STATION,BLK 365,19.92018097,48.35539661,9.339479623,48.00487722,42.74481642
815,1.312589174,103.8965912,728.8385224,260.7373893,5 HAIG RD,430005,PAYA LEBAR MRT STATION,CDAC BLDG,16.27575826,55.77579091,13.83793019,130.2465086,58.0026974
816,1.312693106,103.7883088,647.408205,141.3303841,5 GHIM MOH RD,270005,BUONA VISTA MRT STATION,BLK 3,12.93859402,36.13983402,12.37235622,49.07117826,39.1436807
817,1.312716928,103.7699026,569.0512918,78.08199575,362 CLEMENTI AVE 2,120362,CLEMENTI MRT STATION,BLK 365,18.54712144,48.35745958,10.20429716,60.69825253,43.66487745
818,1.312820683,103.768917,466.9802128,132.1706333,363 CLEMENTI AVE 2,120363,CLEMENTI MRT STATION,BLK 365,18.39503991,43.65016864,9.637240688,77.10168096,45.23293827
819,1.312879757,103.786855,734.0075826,125.1414032,1 GHIM MOH RD,270001,BUONA VISTA MRT STATION,BLK 3,13.52386714,33.5355717,10.35759732,46.99220042,42.33416957
820,1.312912189,103.762861,353.5773039,164.5664981,429 CLEMENTI AVE 3,120429,CLEMENTI MRT STATION,BLK 426,19.14503793,38.69309854,13.25901316,69.61883261,56.01880811
821,1.312917571,103.8697431,242.1026984,196.6664337,8A UPP BOON KENG RD,381008,KALLANG MRT STATION,OPP KALLANG STN / BLK 2C,10.39665922,61.0431525,14.90516721,120.6122457,42.77712945
822,1.312940672,103.7716487,740.5495102,189.9498085,367 CLEMENTI AVE 2,120367,CLEMENTI MRT STATION,BLK 352,19.55899496,56.15685822,10.64757466,48.02145448,42.06086516
823,1.312957982,103.8501587,451.637215,106.5222513,49 DORSET RD,210049,FARRER PARK MRT STATION,AFT GLOUCESTER RD,23.6460133,79.56576964,13.13208075,143.6873313,85.18976046
824,1.313067181,103.7673393,309.0157222,54.69477557,329 CLEMENTI AVE 2,120329,CLEMENTI MRT STATION,BLK 329,18.52941826,43.85356349,9.887457275,87.06529162,48.56939618
825,1.313079277,103.8723802,208.504808,99.8526601,2D UPP BOON KENG RD,384002,KALLANG MRT STATION,OPP KALLANG STN / BLK 2C,9.874358081,75.14328238,16.6532315,143.3233659,40.39552651
826,1.313127969,103.871737,186.3725297,28.55642088,2C UPP BOON KENG RD,383002,KALLANG MRT STATION,OPP KALLANG STN / BLK 2C,10.49602892,66.77495417,17.06537302,143.8996352,40.78017559
827,1.313154788,103.8509083,373.9797759,61.90446651,50 DORSET RD,210050,FARRER PARK MRT STATION,AFT GLOUCESTER RD,24.19191429,79.21862484,13.05701601,147.8763713,92.40666969
828,1.313159457,103.8952162,600.5937821,110.5801242,21 HAIG RD,430021,PAYA LEBAR MRT STATION,CDAC BLDG,15.47232473,60.44819399,15.2664374,144.0134184,54.29335487
829,1.313169458,103.8708193,197.2209584,74.60976538,8C UPP BOON KENG RD,383008,KALLANG MRT STATION,OPP KALLANG STN / BLK 2C,10.79768475,63.15377256,16.46981308,131.8685267,41.31459178
830,1.313176188,103.8972149,717.3080811,329.842275,6 HAIG RD,430006,PAYA LEBAR MRT STATION,CDAC BLDG,15.73124193,57.63677658,14.83101836,134.3225678,58.70239599
831,1.313193696,103.7881922,704.295967,175.212606,4 GHIM MOH RD,270004,BUONA VISTA MRT STATION,BLK 3,12.98453826,34.83871557,10.97043895,48.11041234,39.9508308
832,1.31327536,103.8734891,306.7416149,92.43162937,5A UPP BOON KENG RD,381005,KALLANG MRT STATION,AFT LOR 1 GEYLANG,10.06125005,61.30116492,15.66020582,113.1045568,39.71251005
833,1.313292771,103.762553,356.8158095,121.9302149,430 CLEMENTI AVE 3,120430,CLEMENTI MRT STATION,BLK 431,20.40656555,38.17181002,12.66686452,70.11680473,55.79044756
834,1.313297839,103.8728376,257.8354063,97.5371315,3D UPP BOON KENG RD,384003,KALLANG MRT STATION,AFT LOR 1 GEYLANG,9.977206871,66.67796685,16.33777368,123.7128636,39.65716598
835,1.313492924,103.7698548,531.8991889,163.6206009,359 CLEMENTI AVE 2,120359,CLEMENTI MRT STATION,BLK 365,18.2539604,53.59363317,12.59725607,59.50271185,43.26443803
836,1.313513864,103.7708611,638.7419261,163.4067033,354 CLEMENTI AVE 2,120354,CLEMENTI MRT STATION,BLK 352,18.44188979,77.88226041,15.89543891,52.16843404,42.31695615
837,1.313538861,103.7654763,158.6419089,131.1494097,450 CLEMENTI AVE 3,120450,CLEMENTI MRT STATION,NTUC FAIRPRICE,19.5763819,58.83401408,15.18845078,123.3977395,54.72887327
838,1.313541965,103.8954818,575.0645872,154.4656482,23 HAIG RD,430023,PAYA LEBAR MRT STATION,CDAC BLDG,15.18802283,62.00840572,16.60271906,153.1700944,53.64180285
839,1.313585749,103.7690843,447.4869549,178.0184483,358 CLEMENTI AVE 2,120358,CLEMENTI MRT STATION,BLK355,18.32957788,46.26637172,10.83287345,65.2605981,44.50749185
840,1.313586166,103.8516999,307.2961582,103.9053836,9 GLOUCESTER RD,210009,FARRER PARK MRT STATION,AFT GLOUCESTER RD,18.82107986,80.61002881,13.64114445,152.6187343,84.59741378
841,1.313614227,103.8716044,237.5622124,48.00326264,2B UPP BOON KENG RD,382002,KALLANG MRT STATION,OPP KALLANG STN / BLK 2C,10.26940484,66.19727021,18.77823325,139.9603416,40.01627577
842,1.313615679,103.76481,158.4788604,135.5203958,449 CLEMENTI AVE 3,120449,CLEMENTI MRT STATION,CLEMENTI STN,20.09850853,60.01871059,25.86363322,107.2313581,56.85475697
843,1.313669795,103.8960696,596.5760118,219.4204699,8 HAIG RD,430008,PAYA LEBAR MRT STATION,CDAC BLDG,15.15455923,60.89348482,17.05621242,147.242183,54.52522313
844,1.313720674,103.8552727,194.2409147,136.010607,681 RACE COURSE RD,210681,FARRER PARK MRT STATION,AFT FARRER PK STN EXIT G,13.61750478,93.10950269,13.24892905,199.0687271,69.4278808
845,1.313738441,103.8719033,256.6481691,75.65651817,2A UPP BOON KENG RD,381002,KALLANG MRT STATION,OPP KALLANG STN / BLK 2C,10.31985659,65.04268181,19.25732557,135.3050252,39.61093493
846,1.313744705,103.7677818,307.0523003,138.0826188,330 CLEMENTI AVE 2,120330,CLEMENTI MRT STATION,BLK 329,18.77494615,43.5987344,10.03542278,87.58016751,47.61616708
847,1.313774387,103.7625352,334.0760093,115.2438136,431 CLEMENTI AVE 3,120431,CLEMENTI MRT STATION,BLK 431,22.95694719,38.67462968,12.12302326,71.28981003,58.22248068
848,1.313791315,103.8952287,537.5244778,148.0267377,22 HAIG RD,430022,PAYA LEBAR MRT STATION,CDAC BLDG,14.96510972,64.88521174,17.43584455,167.9712595,53.40089993
849,1.313793188,103.8730939,318.864758,90.46257264,3C UPP BOON KENG RD,383003,KALLANG MRT STATION,BLK 3B,10.12026974,60.34045232,17.21032645,114.2811333,39.86969388
850,1.313806612,103.8969105,642.1723205,259.8910618,7 HAIG RD,430007,PAYA LEBAR MRT STATION,BLK 14 MKT / FC,15.13675522,60.2838674,16.43209915,141.0040912,55.89136802
851,1.313828129,103.8723808,282.6184529,68.13927456,3A UPP BOON KENG RD,381003,KALLANG MRT STATION,BLK 3B,10.04663215,62.95944995,18.81341439,125.0312338,39.88244725
852,1.313916587,103.8522098,278.9167009,161.7854533,10 GLOUCESTER RD,210010,FARRER PARK MRT STATION,AFT GLOUCESTER RD,17.6172986,81.5326313,13.70559638,156.3086284,75.82268652
853,1.313959671,103.7698314,515.8611525,143.6010085,356 CLEMENTI AVE 2,120356,CLEMENTI MRT STATION,BLK355,18.14159642,54.76092483,14.00611108,60.74699709,43.75220089
854,1.313983252,103.7665331,174.6085883,127.4649363,327 CLEMENTI AVE 5,120327,CLEMENTI MRT STATION,BLK 329,19.40341187,48.14836414,10.68140932,110.5813685,50.97525209
855,1.313991615,103.767089,225.9746981,124.6033424,328 CLEMENTI AVE 2,120328,CLEMENTI MRT STATION,BLK 329,19.21630501,45.05998147,10.32194022,111.314065,49.6838477
856,1.314005835,103.8568313,347.208828,125.3087639,685 RACE COURSE RD,210685,FARRER PARK MRT STATION,AFT FARRER PK STN EXIT G,13.48898099,85.95344003,13.1376032,195.6435557,67.05928728
857,1.314016223,103.7618274,399.7630299,55.79323698,433 CLEMENTI AVE 3,120433,CLEMENTI MRT STATION,BLK 431,22.85092223,34.90603662,11.4706747,51.85497307,56.08385102
858,1.314020576,103.7627406,302.7591653,143.7028334,432 CLEMENTI AVE 3,120432,CLEMENTI MRT STATION,BLK 431,25.24537376,40.49335669,12.01001285,75.41850831,60.67762236
859,1.314082796,103.7692027,444.6641768,121.3533714,357 CLEMENTI AVE 2,120357,CLEMENTI MRT STATION,BLK355,18.33767584,47.81507078,11.42795711,64.78869877,44.79639174
860,1.314122542,103.7645186,126.8133709,98.78482896,442 CLEMENTI AVE 3,120442,CLEMENTI MRT STATION,CLEMENTI STN,22.17835446,66.65036509,16.79826367,104.2069757,60.25750341
861,1.314137854,103.7679422,307.5578427,174.9029318,331 CLEMENTI AVE 2,120331,CLEMENTI MRT STATION,BLK 334,19.01483483,44.01152728,9.982415291,82.96252656,47.52216142
862,1.314190899,103.7827197,549.4022306,170.4653217,11 HOLLAND DR,278859,DOVER MRT STATION,HENRY PK,15.25888961,31.55242224,7.422432549,45.36150701,63.04092029
863,1.314210516,103.7640104,165.4075728,136.9959672,443 CLEMENTI AVE 3,120443,CLEMENTI MRT STATION,CLEMENTI STN,24.54008691,60.58907507,14.87447584,86.22821144,62.89520533
864,1.314230663,103.8700611,338.6078878,195.9893941,12 UPP BOON KENG RD,380012,KALLANG MRT STATION,OPP KALLANG STN / BLK 2C,11.0788897,67.14975311,17.36482252,134.2757656,43.36421599
865,1.31423937,103.870914,310.3157421,132.3127584,11 UPP BOON KENG RD,380011,KALLANG MRT STATION,OPP KALLANG STN / BLK 2C,10.73306398,73.15570641,20.69288346,163.0364497,41.09187391
866,1.31424121,103.8506228,447.0846388,63.00434419,48 DORSET RD,210048,FARRER PARK MRT STATION,AFT GLOUCESTER RD,18.49706442,79.93605066,14.92493667,143.0643863,75.55280484
867,1.31427266,103.7713609,678.1405484,64.05711619,352 CLEMENTI AVE 2,120352,CLEMENTI MRT STATION,BLK 352,18.06081645,97.80136416,22.0357815,51.94161127,43.06350324
868,1.314277695,103.8556456,268.5629004,156.1540287,682 RACE COURSE RD,210682,FARRER PARK MRT STATION,AFT FARRER PK STN EXIT G,14.09808248,87.5020429,13.25181885,185.7071684,66.80381941
869,1.314298734,103.8728282,351.1436746,31.76916908,3B UPP BOON KENG RD,382003,KALLANG MRT STATION,BLK 3B,10.20194097,58.89922322,18.97761163,113.8327012,39.78708912
870,1.314307076,103.8566595,350.7595214,148.8479273,684 RACE COURSE RD,210684,FARRER PARK MRT STATION,AFT FARRER PK STN EXIT G,13.75183101,84.4331292,13.16454102,183.4142518,65.6766672
871,1.314430816,103.7663583,131.380884,132.4576297,326 CLEMENTI AVE 5,120326,CLEMENTI MRT STATION,CLEMENTI STN,19.98120089,48.83699278,10.51071434,104.181071,51.78240378
872,1.314433815,103.8960611,527.7879564,151.1079886,9 HAIG RD,430009,PAYA LEBAR MRT STATION,BLK 14 MKT / FC,14.5819242,64.8424341,22.36299519,160.1629877,53.35408063
873,1.314451299,103.7695645,477.4807447,82.25096184,355 CLEMENTI AVE 2,120355,CLEMENTI MRT STATION,BLK355,18.19470972,50.84712872,12.81742016,60.97054184,44.37955216
874,1.314458536,103.8560192,310.4693115,162.1067745,683 TESSENSOHN RD,210683,FARRER PARK MRT STATION,AFT FARRER PK STN EXIT G,14.08251209,84.79369916,13.23016256,179.8272627,65.60917123
875,1.314477856,103.8510724,417.8377243,93.3119235,48A DORSET RD,211048,FARRER PARK MRT STATION,AFT GLOUCESTER RD,17.95033755,79.52968045,15.21390648,145.5858775,74.00964172
876,1.314481097,103.870458,348.3600859,183.067548,13 UPP BOON KENG RD,380013,KALLANG MRT STATION,OPP KALLANG STN / BLK 2C,11.13595816,72.55540868,19.25938227,148.2445936,41.8807281
877,1.314562106,103.7625302,310.8587169,153.8460028,435 CLEMENTI AVE 3,120435,CLEMENTI MRT STATION,BLK 431,31.39866919,40.07077674,10.87913505,59.19928872,67.45775295
878,1.314568897,103.7616126,412.0240683,105.2025222,434 CLEMENTI AVE 3,120434,CLEMENTI MRT STATION,BLK 431,25.52405569,34.07768254,10.58254163,47.76045311,58.15664632
879,1.314639131,103.7647977,65.83042898,37.34033991,441A CLEMENTI AVE 3,121441,CLEMENTI MRT STATION,CLEMENTI STN,22.33594177,81.73538034,12.48475863,112.8623367,63.69673396
880,1.314740295,103.7674876,244.4740827,185.0775006,332 CLEMENTI AVE 2,120332,CLEMENTI MRT STATION,BLK 334,20.1306201,44.08480545,9.74461886,95.0145631,48.95172722
881,1.31483627,103.8966373,539.2521348,156.6789232,11 HAIG RD,430011,PAYA LEBAR MRT STATION,BLK 14 MKT / FC,14.36394675,64.92214191,20.79120076,151.0934268,52.95814009
882,1.314846411,103.895865,478.6097434,100.330165,10 HAIG RD,430010,PAYA LEBAR MRT STATION,BLK 14 MKT / FC,14.29583072,67.35602428,32.12823433,171.7910957,52.72989487
883,1.314896196,103.7644231,97.5715841,75.07429001,441B CLEMENTI AVE 3,122441,CLEMENTI MRT STATION,CLEMENTI STN,24.38748136,78.38413282,11.57806889,95.24340633,71.11947325
884,1.314991389,103.8605054,311.5571126,100.8613131,10A BENDEMEER RD,331010,BENDEMEER MRT STATION,BEF LAVENDER ST,13.55408994,77.26766726,14.26678454,150.0400821,59.19707764
885,1.315054205,103.8703037,414.3150495,244.9255849,14 UPP BOON KENG RD,380014,KALLANG MRT STATION,OPP KALLANG STN / BLK 2C,11.30803182,64.30577149,19.54976401,127.6525371,41.94980234
886,1.315096685,103.7668174,169.5467217,152.970243,325 CLEMENTI AVE 5,120325,CLEMENTI MRT STATION,CLEMENTI STN,21.11643244,45.3502901,9.728350455,108.5124699,50.89839304
887,1.315135091,103.7660545,86.36670201,68.09980463,324 CLEMENTI AVE 5,120324,CLEMENTI MRT STATION,CLEMENTI STN,20.99950018,49.36185172,9.910391849,95.53683075,52.82304815
888,1.315140198,103.8507984,486.4734566,145.3212745,46 OWEN RD,210046,FARRER PARK MRT STATION,KENTISH GREEN,17.62072273,80.08983706,18.08087233,143.084241,71.72988021
889,1.315184195,103.7674987,245.8752761,175.9304731,333 CLEMENTI AVE 2,120333,CLEMENTI MRT STATION,BLK 334,21.35055055,44.0221302,9.452297495,91.04739678,49.73688503
890,1.315185027,103.7684327,349.315579,72.17394656,334 CLEMENTI AVE 2,120334,CLEMENTI MRT STATION,BLK 334,19.96701312,44.39361536,10.05736846,67.86746926,46.97277678
891,1.315263539,103.8706889,426.8245114,227.8772197,14A UPP BOON KENG RD,381014,KALLANG MRT STATION,GEYLANG WEST CC,10.68712862,60.87299944,22.11353493,126.2557706,40.51857953
892,1.31535007,103.7708614,619.9241715,130.9988301,351 CLEMENTI AVE 2,120351,CLEMENTI MRT STATION,BLK 352,17.27150207,56.92756848,14.30868654,53.24648375,43.42251984
893,1.315363027,103.8494345,624.0795233,162.8775172,43 CAMBRIDGE RD,210043,FARRER PARK MRT STATION,PEK KIO MKT,17.865429,92.15468244,18.0782225,136.0738476,77.65147613
894,1.315407591,103.8989404,682.6760095,104.4337213,4 JOO CHIAT RD,420004,EUNOS MRT STATION,JOO CHIAT CPLX,14.59453743,75.61777255,17.06225726,141.6178995,57.24621339
895,1.315431758,103.8716516,439.4137674,130.2654934,16 UPP BOON KENG RD,380016,KALLANG MRT STATION,GEYLANG WEST CC,11.73405465,57.42858468,32.77548646,117.3661177,39.97682427
896,1.315437621,103.8498177,593.2796195,132.484693,41 CAMBRIDGE RD,210041,FARRER PARK MRT STATION,PEK KIO MKT,17.83489814,92.15625667,21.01022868,138.0772112,75.40461683
897,1.315477153,103.8603129,357.8454325,91.52214417,10B BENDEMEER RD,332010,BENDEMEER MRT STATION,AFT KEMPAS RD,14.27759085,76.10257022,14.04886022,150.8348579,58.59992537
898,1.31551163,103.8503779,548.8168125,109.7610299,44 OWEN RD,210044,FARRER PARK MRT STATION,PEK KIO MKT,17.10868175,82.02480374,23.81347384,140.5784989,71.91249562
899,1.315620153,103.7701917,548.927284,105.4021679,350 CLEMENTI AVE 2,120350,CLEMENTI MRT STATION,BLK355,17.57348114,51.03426134,11.6950207,55.78773904,43.95748152
900,1.315698964,103.8597852,420.4310336,51.64939755,4 BOON KENG RD,330004,BENDEMEER MRT STATION,AFT KEMPAS RD,14.63697983,77.72614918,13.71138594,155.4865622,58.51250616
901,1.315842362,103.8606445,354.2873299,108.2396682,10C BENDEMEER RD,333010,BENDEMEER MRT STATION,BEF LAVENDER ST,14.0843637,72.99169695,15.58387948,148.8857847,56.70497924
902,1.315873249,103.8712962,487.619724,188.9390505,15 UPP BOON KENG RD,380015,KALLANG MRT STATION,GEYLANG WEST CC,11.86157626,56.76452095,23.15447294,112.9241371,40.14939966
903,1.315885232,103.8991554,628.4051123,61.72814312,3 JOO CHIAT RD,420003,EUNOS MRT STATION,JOO CHIAT CPLX,14.33154508,73.08250605,18.00907795,147.3391167,55.93154072
904,1.315958638,103.7710544,649.4861859,145.6775956,349 CLEMENTI AVE 2,120349,CLEMENTI MRT STATION,OPP BLK 352,16.77891905,49.94341969,10.61783242,51.85927597,43.26540569
905,1.315993017,103.8482431,696.9580967,125.9746946,40 CAMBRIDGE RD,210040,NOVENA MRT STATION,BEF CARLISLE RD,18.11318494,78.856921,14.31934734,132.7952864,73.08038185
906,1.315993889,103.886009,348.3744185,23.72755284,134 GEYLANG EAST AVE 1,380134,ALJUNIED MRT STATION,BLK 134,16.55404346,65.0821363,14.18975405,109.6478679,50.44577506
907,1.315998674,103.7641976,168.7263884,151.9755429,440A CLEMENTI AVE 3,121440,CLEMENTI MRT STATION,OPP BLK 317,24.67535589,49.58229695,9.297704765,66.63388852,58.97343108
908,1.316005236,103.8497916,634.0233733,83.67910883,42 CAMBRIDGE RD,210042,FARRER PARK MRT STATION,PEK KIO MKT,17.35007573,83.71617945,29.74162644,136.7510075,78.56919007
909,1.316051181,103.8612187,328.9727501,95.23867527,9 BOON KENG RD,330009,BENDEMEER MRT STATION,BEF LAVENDER ST,14.03481759,70.07199068,15.83997142,146.2473573,56.21091527
910,1.316055677,103.7691127,441.2940907,92.61413853,337 CLEMENTI AVE 2,120337,CLEMENTI MRT STATION,BLK 334,19.35795359,46.13845449,9.654754205,57.10481221,45.91907281
911,1.316235211,103.8768812,670.1149529,172.3950279,44 SIMS DR,380044,ALJUNIED MRT STATION,BLK 45,12.96921385,51.6109475,15.8719418,93.59669067,37.65586225
912,1.316239365,103.7635664,239.7993459,130.1418493,440B CLEMENTI AVE 3,122440,CLEMENTI MRT STATION,OPP BLK 317,26.47800641,42.88495067,8.915556242,57.35494481,57.58114196
913,1.316290398,103.7695321,493.4774787,126.8375359,338 CLEMENTI AVE 2,120338,CLEMENTI MRT STATION,BLK355,18.33853845,46.57161446,9.252940262,54.65543467,45.17578402
914,1.316292321,103.878899,445.7185157,60.60238497,51 SIMS DR,380051,ALJUNIED MRT STATION,SIMS PL TER,14.70217885,52.316531,21.90792226,96.9010446,37.85930959
915,1.316299958,103.8603975,372.8646734,146.7030744,5 BOON KENG RD,330005,BOON KENG MRT STATION,AFT KEMPAS RD,15.18876444,71.29167428,15.72828006,149.4768831,56.12085694
916,1.316338073,103.8484685,688.8454176,161.1374085,39 CAMBRIDGE RD,210039,NOVENA MRT STATION,BEF CARLISLE RD,18.09514859,77.91995662,14.9658201,132.7818723,74.19028984
917,1.316350523,103.8859388,337.2615491,62.64352952,132 GEYLANG EAST AVE 1,380132,ALJUNIED MRT STATION,BLK 134,16.49562201,62.10029401,14.34840307,109.556876,52.72384066
918,1.316411901,103.8053738,274.6059297,75.04844608,8 EMPRESS RD,260008,FARRER ROAD MRT STATION,EMPRESS RD MKT / FC,11.06111883,21.20895983,25.32727101,65.65702733,46.16767556
919,1.316424896,103.8615016,330.9778735,98.53496056,8 BOON KENG RD,330008,BOON KENG MRT STATION,BLK 7,14.20688668,67.14444317,16.18937642,145.2480906,55.34463961
920,1.3164399,103.8854576,283.6462815,102.0192904,133 GEYLANG EAST AVE 1,380133,ALJUNIED MRT STATION,BLK 134,17.29715202,60.62544024,14.73704709,108.5082399,52.36793412
921,1.316499491,103.8783838,502.7729365,84.33816121,50 SIMS DR,380050,ALJUNIED MRT STATION,BLK 45,14.31483791,51.21851148,19.96541482,95.76564539,37.65659314
922,1.316525427,103.852092,517.9540442,70.89159901,53 KENT RD,210053,FARRER PARK MRT STATION,KENTISH GREEN,16.76771679,76.16896775,15.63377046,148.7782867,62.79445447
923,1.31655991,103.8072881,110.7824403,77.27505879,5 FARRER RD,260005,FARRER ROAD MRT STATION,FARRER RD STN EXIT A,11.51741291,21.77971519,10.43202661,35.98466463,36.58528709
924,1.316589211,103.8489097,709.1138823,161.5414095,38 CAMBRIDGE RD,210038,NOVENA MRT STATION,PEK KIO MKT,17.91287674,77.73774959,16.50894861,133.6840268,76.6957985
925,1.316595079,103.8795456,374.0023283,47.68453858,63 SIMS PL,380063,ALJUNIED MRT STATION,BLK 49 MKT/FC,15.57124021,51.73709145,30.27856842,98.28220177,38.73954266
926,1.316633716,103.7639341,240.5878618,78.96973199,440C CLEMENTI AVE 3,123440,CLEMENTI MRT STATION,OPP BLK 317,23.39948534,41.91270868,8.443016194,55.99397345,53.19893465
927,1.316668875,103.8760975,712.0004075,229.7487386,42A SIMS DR,381042,GEYLANG BAHRU MRT STATION,BLK 45,12.40983284,51.37520566,16.06532024,91.56343785,37.21315237
928,1.316679432,103.7692312,477.3675748,114.3217333,336 CLEMENTI AVE 2,120336,CLEMENTI MRT STATION,BLK 335,18.94741309,48.72096461,8.912987607,53.80194151,45.92693674
929,1.316757072,103.8511056,596.3723981,68.90977592,51 KENT RD,210051,FARRER PARK MRT STATION,BLK 51/OPP PEK KIO MKT,17.11024415,76.1563693,19.12662412,143.4212774,63.438117
930,1.316758614,103.8868112,435.6296595,128.2010542,131 GEYLANG EAST AVE 1,380131,ALJUNIED MRT STATION,BLK 134,15.6028205,60.91373561,14.53056858,112.7690892,51.52570265
931,1.316777163,103.7708971,654.5002846,120.3383563,348 CLEMENTI AVE 5,120348,CLEMENTI MRT STATION,OPP BLK 343,16.30941856,45.0705,8.654070791,50.3693226,43.7253
932,1.316789225,103.8617819,290.0214229,49.40739242,7 BOON KENG RD,330007,BOON KENG MRT STATION,BLK 7,15.0521843,66.28596449,16.65354393,147.937781,54.29310019
933,1.316818844,103.8766396,697.9355044,167.2251896,43A SIMS DR,381043,ALJUNIED MRT STATION,BLK 45,12.98466323,49.96437344,16.11136021,92.02557521,37.60675455
934,1.316855329,103.8755513,657.3453704,235.8103653,41 SIMS DR,380041,GEYLANG BAHRU MRT STATION,BEF BLK 19,11.94243385,51.10554871,15.56948509,93.0446199,37.23239075
935,1.316858776,103.8877612,541.8023849,214.1449857,130 GEYLANG EAST AVE 1,380130,ALJUNIED MRT STATION,BLK 134,15.15239521,60.45323155,14.13003718,115.6187349,49.21133439
936,1.316866481,103.8493636,732.7794967,118.0816707,37 CAMBRIDGE RD,210037,NOVENA MRT STATION,PEK KIO MKT,17.73959745,76.5951264,18.23905174,135.0150727,70.87929948
937,1.316900139,103.8803281,291.2558228,53.67088302,52 SIMS PL,380052,ALJUNIED MRT STATION,BLK 49 MKT/FC,17.10558615,51.74260082,21.9532821,101.31583,40.45586516
938,1.316901344,103.7653107,216.4840098,158.5941428,320 CLEMENTI AVE 4,120320,CLEMENTI MRT STATION,OPP BLK 317,21.22300612,40.26990626,8.041705721,58.54233409,49.79719619
939,1.316904786,103.8882081,555.8578457,243.436584,129 GEYLANG EAST AVE 2,380129,PAYA LEBAR MRT STATION,SIMS VILLE,14.87557003,60.13003942,14.0622479,115.8672127,49.20888949
940,1.316994112,103.7685066,422.6010682,31.46751148,335 CLEMENTI AVE 2,120335,CLEMENTI MRT STATION,BLK 335,22.33162763,47.90990051,8.0969466,55.33083843,48.72135783
941,1.316996486,103.8977489,535.763243,103.2941696,2A GEYLANG SERAI,403002,PAYA LEBAR MRT STATION,BLK 416,13.63706648,66.95708932,28.3035043,155.3696038,52.12498819
942,1.317000196,103.8759946,676.8524894,234.5089277,42 SIMS DR,380042,GEYLANG BAHRU MRT STATION,BLK 45,12.43977503,49.63714133,15.68721055,91.61143065,36.91458163
943,1.317016551,103.7700552,576.3157766,164.1734744,346 CLEMENTI AVE 5,120346,CLEMENTI MRT STATION,BLK 343,17.01419222,47.1050916,8.328241706,50.32785909,44.49062872
944,1.317088035,103.8608967,271.2062816,108.3674659,6 BOON KENG RD,330006,BOON KENG MRT STATION,BOON KENG STN / BLK 22,15.61677063,67.61648545,16.41574069,148.7213546,54.16830124
945,1.317160584,103.8765829,707.5614404,168.1072769,43 SIMS DR,380043,ALJUNIED MRT STATION,BLK 45,13.0248888,49.20624316,16.06436807,90.03846465,37.95748845
946,1.317179474,103.7707888,658.5324433,95.71812073,347 CLEMENTI AVE 5,120347,CLEMENTI MRT STATION,BLK 343,16.09681245,44.22322198,8.074752363,50.02496682,43.96960349
947,1.31720886,103.9014318,350.1924037,104.0232483,848 SIMS AVE,400848,EUNOS MRT STATION,KG UBI CC,14.1345596,56.97934231,12.88923169,154.2963652,55.47302721
948,1.317266295,103.8067829,93.33018921,89.02039094,1 QUEEN'S RD,260001,FARRER ROAD MRT STATION,FARRER RD STN EXIT A,12.05386785,21.14314281,10.90755521,38.05105927,39.90440078
949,1.317319712,103.8080572,56.50795054,54.94642843,6 FARRER RD,260006,FARRER ROAD MRT STATION,FARRER RD STN EXIT A,12.46609895,21.58838602,8.337678794,30.93582028,35.20829061
950,1.317337215,103.8784427,506.2634411,41.56869892,45 SIMS DR,380045,ALJUNIED MRT STATION,BLK 45,14.58098487,49.90231497,21.34725087,93.23786259,37.93865673
951,1.317380237,103.764787,275.6673127,91.09238002,319 CLEMENTI AVE 4,120319,CLEMENTI MRT STATION,BLK 317,20.55391058,39.51749376,7.654182498,53.32716761,48.27946365
952,1.317405112,103.8977746,529.9246994,71.31776328,2B GEYLANG SERAI,404002,PAYA LEBAR MRT STATION,BLK 416,13.4685539,63.53008567,22.57865942,147.1259155,51.4252933
953,1.317443878,103.8863737,401.5498312,148.7718427,125 GEYLANG EAST AVE 1,381125,ALJUNIED MRT STATION,OPP GEYLANG POLYCLINIC,16.22592569,58.48255148,15.43854799,114.1109865,61.5767354
