name,amenity_type,LatLng,lat,lon
Our Boss,shopping,"1.30944627972031,103.925025756325",1.30944627972031,103.925025756325
Bowl & Bowl,shopping,"1.33579982244774,103.886875022095",1.33579982244774,103.886875022095
MR FARMER,shopping,"1.34560719747232,103.882695128109",1.34560719747232,103.882695128109
FAIRPRICE HYPERMART,shopping,"1.30091736056425,103.90533928065",1.30091736056425,103.90533928065
The Alaska Guys,shopping,"1.31592846399653,103.91968880227",1.31592846399653,103.91968880227
LITTLE FARMS,shopping,"1.30691767591799,103.90455456909",1.30691767591799,103.90455456909
BLOOPBLOOP MARKET,shopping,"1.32370047880354,103.923497151617",1.32370047880354,103.923497151617
JINJI FRESH MART,shopping,"1.31453523761957,103.89039022285",1.31453523761957,103.89039022285
Baggie's Deli,shopping,"1.311723245498,103.900604772211",1.311723245498,103.900604772211
Aunty's Supermart Trading,shopping,"1.30611781253448,103.914026029355",1.30611781253448,103.914026029355
S Power Supermart,shopping,"1.41260803090908,103.747937640796",1.41260803090908,103.747937640796
SVS DISTRIBUTION (Level 1),shopping,"1.30117599336633,103.628177329762",1.30117599336633,103.628177329762
DON DON DONKI,shopping,"1.33332819303974,103.743359442234",1.33332819303974,103.743359442234
FAIRPRICE FINEST,shopping,"1.35594171176111,103.741127005764",1.35594171176111,103.741127005764
REDMAN BY PHOON HUAT,shopping,"1.33402529481694,103.742586014944",1.33402529481694,103.742586014944
DON DON DONKI,shopping,"1.26401293230767,103.82005101011",1.26401293230767,103.82005101011
Frozen Bagus,shopping,"1.31427860227337,103.771350557894",1.31427860227337,103.771350557894
the seafood place by chai,shopping,"1.27660174555781,103.79200943968",1.27660174555781,103.79200943968
123 MART,shopping,"1.31351386405455,103.770861088889",1.31351386405455,103.770861088889
HAO MART,shopping,"1.27685386351985,103.791742171785",1.27685386351985,103.791742171785
KARAIKUDI MINIMART,shopping,"1.33677373268472,103.75436219411",1.33677373268472,103.75436219411
GGM MINIMART,shopping,"1.32160943931496,103.649583557099",1.32160943931496,103.649583557099
FAIRPRICE,shopping,"1.39207387937105,103.743099576162",1.39207387937105,103.743099576162
PRIME SUPERMARKET,shopping,"1.34857537953675,103.742708636413",1.34857537953675,103.742708636413
FAIRPRICE,shopping,"1.28084469467756,103.810292618353",1.28084469467756,103.810292618353
GIANT,shopping,"1.34169239214292,103.697174842118",1.34169239214292,103.697174842118
SHENG SIONG SUPERMARKET,shopping,"1.30246408847832,103.763750972451",1.30246408847832,103.763750972451
TOH GUAN MINIMART,shopping,"1.33833282914969,103.753535227945",1.33833282914969,103.753535227945
-,shopping,"1.36448974299463,103.751987145985",1.36448974299463,103.751987145985
FAIRPRICE XTRA,shopping,"1.26431382492761,103.82207343835",1.26431382492761,103.82207343835
LOTTE KOREAN MART,shopping,"1.34082770311651,103.774215677961",1.34082770311651,103.774215677961
GIANT,shopping,"1.34669905221409,103.757276700998",1.34669905221409,103.757276700998
SHENG SIONG SUPERMARKET,shopping,"1.34878489718303,103.703415655017",1.34878489718303,103.703415655017
SHENG SIONG SUPERMARKET,shopping,"1.31427860227337,103.771350557894",1.31427860227337,103.771350557894
FAIRPRICE,shopping,"1.3047635676742,103.781697199348",1.3047635676742,103.781697199348
KINGSMART,shopping,"1.31621113527515,103.732527239032",1.31621113527515,103.732527239032
COLD STORAGE,shopping,"1.30362457527941,103.765858386923",1.30362457527941,103.765858386923
FAIRPRICE,shopping,"1.38001805825626,103.753148377762",1.38001805825626,103.753148377762
GOWRIS GLOBAL MARKETING,shopping,"1.32888600062521,103.677129984162",1.32888600062521,103.677129984162
CHD @ SOON LEE,shopping,"1.33263698539505,103.69913435107",1.33263698539505,103.69913435107
FAIRPRICE,shopping,"1.33931504032005,103.705350996191",1.33931504032005,103.705350996191
FAIRPRICE,shopping,"1.39696992267974,103.746443198224",1.39696992267974,103.746443198224
LOCH GROCER,shopping,"1.34995541462242,103.71770480961",1.34995541462242,103.71770480961
FAIRPRICE FINEST,shopping,"1.39753506936297,103.747405150236",1.39753506936297,103.747405150236
SADIA SUPERMARKET & TRADING,shopping,"1.3106942813709,103.630190012756",1.3106942813709,103.630190012756
phang nee,shopping,"1.32078790897488,103.729751330059",1.32078790897488,103.729751330059
-,shopping,"1.31146788847722,103.630340020449",1.31146788847722,103.630340020449
SHARBESUWARY EXPRESS MART,shopping,"1.29865806391236,103.62808808355",1.29865806391236,103.62808808355
FAIRPRICE FINEST,shopping,"1.31496652285558,103.764270467593",1.31496652285558,103.764270467593
YS LOGISTICS (S),shopping,"1.30873854530926,103.722355914825",1.30873854530926,103.722355914825
SHENG SIONG SUPERMARKET,shopping,"1.37829768797221,103.754071398872",1.37829768797221,103.754071398872
FAIRPRICE,shopping,"1.27338751489362,103.808980553946",1.27338751489362,103.808980553946
KOLEE SUPERMARKETS,shopping,"1.31800980644852,103.73194890136",1.31800980644852,103.73194890136
FAIRPRICE,shopping,"1.27414893629254,103.801399416665",1.27414893629254,103.801399416665
DON DON DONKI,shopping,"1.33335548871256,103.740182040775",1.33335548871256,103.740182040775
FAIRPRICE,shopping,"1.31427860227337,103.771350557894",1.31427860227337,103.771350557894
COLD STORAGE,shopping,"1.30176049506481,103.769371057337",1.30176049506481,103.769371057337
COLD STORAGE,shopping,"1.2471504050601,103.839555011268",1.2471504050601,103.839555011268
FAIRPRICE,shopping,"1.34833335760515,103.724307319237",1.34833335760515,103.724307319237
J MART,shopping,"1.30695082420353,103.788287276561",1.30695082420353,103.788287276561
COLD STORAGE,shopping,"1.30695082420353,103.788287276561",1.30695082420353,103.788287276561
AJMAL TRADE MART,shopping,"1.43201730301544,103.759866941613",1.43201730301544,103.759866941613
SHENG SIONG SUPERMARKET,shopping,"1.3081474688469,103.786255228477",1.3081474688469,103.786255228477
SHENG SIONG SUPERMARKET,shopping,"1.30979102116855,103.768657661297",1.30979102116855,103.768657661297
COLD STORAGE,shopping,"1.24707037485673,103.842196112807",1.24707037485673,103.842196112807
FAIRPRICE,shopping,"1.31190695723944,103.759128018939",1.31190695723944,103.759128018939
FAIRPRICE,shopping,"1.29277432702258,103.784084020155",1.29277432702258,103.784084020155
FAIRPRICE,shopping,"1.34770147739311,103.757044584552",1.34770147739311,103.757044584552
FAIRPRICE XTRA,shopping,"1.33332819303974,103.743359442234",1.33332819303974,103.743359442234
HAO MART,shopping,"1.33402529481694,103.742586014944",1.33402529481694,103.742586014944
SHAFEN SUPERMARKET & TRADING,shopping,"1.33581675450318,103.751483527889",1.33581675450318,103.751483527889
SRI MURUGAN TRADING,shopping,"1.33677373268472,103.75436219411",1.33677373268472,103.75436219411
HILLVIEW MARKET PLACE,shopping,"1.36267450828024,103.76417292006",1.36267450828024,103.76417292006
FAIRPRICE,shopping,"1.36616711565267,103.746951747398",1.36616711565267,103.746951747398
AJMAL SUPERMART,shopping,"1.312703972078,103.626129413176",1.312703972078,103.626129413176
shinva agro foods,shopping,"1.31100240690691,103.631572303038",1.31100240690691,103.631572303038
WAREHOUSE CLUB,shopping,"1.32561767765205,103.678409741897",1.32561767765205,103.678409741897
VINAYAK TRADERS,shopping,"1.3192381141191,103.732882477141",1.3192381141191,103.732882477141
Gurus Supermarket,shopping,"1.3192381141191,103.732882477141",1.3192381141191,103.732882477141
archana,shopping,"1.3192381141191,103.732882477141",1.3192381141191,103.732882477141
NSP SUPER MART,shopping,"1.29891712474996,103.627532390173",1.29891712474996,103.627532390173
FAIRPRICE,shopping,"1.39207387937105,103.743099576162",1.39207387937105,103.743099576162
FAIRPRICE,shopping,"1.32053143645806,103.742652199249",1.32053143645806,103.742652199249
GIANT,shopping,"1.27779539068994,103.819341303524",1.27779539068994,103.819341303524
PRIME SUPERMARKET,shopping,"1.34421841586272,103.680152218583",1.34421841586272,103.680152218583
TUAS SOUTH MINIMART,shopping,"1.27067711513742,103.636144793048",1.27067711513742,103.636144793048
NAWAS GLOBAL,shopping,"1.27164225840049,103.63351227878",1.27164225840049,103.63351227878
-,shopping,"1.32087635946694,103.727545977964",1.32087635946694,103.727545977964
VINAYAK TRADERS,shopping,"1.32087635946694,103.727545977964",1.32087635946694,103.727545977964
-,shopping,"1.37761084648511,103.718403750945",1.37761084648511,103.718403750945
SADIA SUPERMARKET & TRADING,shopping,"1.27030977810151,103.634163905611",1.27030977810151,103.634163905611
CHENNAI TRADING & SUPERMARKET,shopping,"1.32087635946694,103.727545977964",1.32087635946694,103.727545977964
POPULAR SUPERMARKET,shopping,"1.27030977810151,103.634163905611",1.27030977810151,103.634163905611
AJMAL TRADING GROUP,shopping,"1.32208995883205,103.727498222218",1.32208995883205,103.727498222218
U Stars Supermarket,shopping,"1.3740546176425,103.746160942106",1.3740546176425,103.746160942106
FAIRPRICE SHOP,shopping,"1.34256242291848,103.739259690369",1.34256242291848,103.739259690369
PHANNEE SUPERMART,shopping,"1.37761084648511,103.718403750945",1.37761084648511,103.718403750945
MALAR MARKETING,shopping,"1.31335079454993,103.627473853217",1.31335079454993,103.627473853217
The Seafood Market Place by Song Fish,shopping,"1.33332819303974,103.743359442234",1.33332819303974,103.743359442234
U STARS MEGAMART,shopping,"1.37754385007462,103.749700036701",1.37754385007462,103.749700036701
COLD STORAGE,shopping,"1.2995985718601,103.787640882653",1.2995985718601,103.787640882653
THE QUALITYMART DEPOT,shopping,"1.28220135422008,103.803023756097",1.28220135422008,103.803023756097
SEOUL BUTCHERY,shopping,"1.34207496392367,103.774632794309",1.34207496392367,103.774632794309
SHENG SIONG SUPERMARKET,shopping,"1.35572308109486,103.739303105372",1.35572308109486,103.739303105372
GIANT EXPRESS,shopping,"1.34842266576961,103.685434201207",1.34842266576961,103.685434201207
-,shopping,"1.32447647411575,103.705852113344",1.32447647411575,103.705852113344
SHENG SIONG SUPERMARKET,shopping,"1.35303717968525,103.743942567711",1.35303717968525,103.743942567711
BALU SUPERMARKET,shopping,"1.32148166449156,103.660952805443",1.32148166449156,103.660952805443
SHENG SIONG SUPERMARKET,shopping,"1.34447136304156,103.755394615486",1.34447136304156,103.755394615486
The Seafood Market Place by Song Fish,shopping,"1.26431382492761,103.82207343835",1.26431382492761,103.82207343835
NIHI MINI MART,shopping,"1.31097333406367,103.629405094456",1.31097333406367,103.629405094456
LAMIAH MINIMART,shopping,"1.30047659570156,103.628812327397",1.30047659570156,103.628812327397
COLD STORAGE,shopping,"1.31742800767635,103.843670754851",1.31742800767635,103.843670754851
COLD STORAGE,shopping,"1.31027747574118,103.795371163103",1.31027747574118,103.795371163103
COLD STORAGE,shopping,"1.29380235105066,103.831757911057",1.29380235105066,103.831757911057
COLD STORAGE,shopping,"1.30372322368856,103.83524031199",1.30372322368856,103.83524031199
COLD STORAGE,shopping,"1.30242417189411,103.834676124723",1.30242417189411,103.834676124723
FAIRPRICE,shopping,"1.28646345355064,103.826935079694",1.28646345355064,103.826935079694
COLD STORAGE,shopping,"1.30484344196915,103.823852794772",1.30484344196915,103.823852794772
COLD STORAGE,shopping,"1.31996748439185,103.843850630993",1.31996748439185,103.843850630993
COLD STORAGE,shopping,"1.29981260775979,103.855955399263",1.29981260775979,103.855955399263
fish supplier,shopping,"1.28119737026913,103.843437320613",1.28119737026913,103.843437320613
ISETAN,shopping,"1.30580981580562,103.831507365654",1.30580981580562,103.831507365654
Market Place,shopping,"1.29389357863312,103.853119904656",1.29389357863312,103.853119904656
thai supermarket,shopping,"1.30274220636743,103.86510408137",1.30274220636743,103.86510408137
FAIRPRICE,shopping,"1.28309262574973,103.817667202598",1.28309262574973,103.817667202598
FAIRPRICE,shopping,"1.28977813992267,103.826793758887",1.28977813992267,103.826793758887
COLD STORAGE,shopping,"1.30082071769235,103.845067272666",1.30082071769235,103.845067272666
FAIRPRICE,shopping,"1.27624052001347,103.843006115698",1.27624052001347,103.843006115698
COLD STORAGE,shopping,"1.29216191000465,103.842702921783",1.29216191000465,103.842702921783
-,shopping,"1.27392939929265,103.825310761145",1.27392939929265,103.825310761145
HAO MART,shopping,"1.33879673523931,103.793256122847",1.33879673523931,103.793256122847
FAIRPRICE,shopping,"1.29731616717126,103.838541255824",1.29731616717126,103.838541255824
SHENG SIONG SUPERMARKET,shopping,"1.28708278284998,103.841580109275",1.28708278284998,103.841580109275
THE FISHWIVES,shopping,"1.32257316934913,103.814245542255",1.32257316934913,103.814245542255
Mustafa Singapore,shopping,"1.30975299910627,103.855701473372",1.30975299910627,103.855701473372
FAIRPRICE,shopping,"1.29090918077067,103.803107626115",1.29090918077067,103.803107626115
GIANT,shopping,"1.2869200622963,103.818673592235",1.2869200622963,103.818673592235
COLD STORAGE,shopping,"1.30197836876806,103.839759023144",1.30197836876806,103.839759023144
FAIRPRICE,shopping,"1.28499882847401,103.844697081142",1.28499882847401,103.844697081142
