name,amenity_type,LatLng,lat,lon
NEW TOWN PRIMARY SCHOOL,recreation,"1.29981137885227,103.799964820026",1.29981137885227,103.799964820026
NEW TOWN SECONDARY SCHOOL,recreation,"1.30977589077101,103.773188642353",1.30977589077101,103.773188642353
NORTH SPRING PRIMARY SCHOOL,recreation,"1.38707582251053,103.903088574402",1.38707582251053,103.903088574402
NORTH VISTA PRIMARY SCHOOL,recreation,"1.38289338757827,103.895854166893",1.38289338757827,103.895854166893
NORTH VISTA SECONDARY SCHOOL,recreation,"1.38125200900843,103.898926888759",1.38125200900843,103.898926888759
NORTHBROOKS SECONDARY SCHOOL,recreation,"1.42088101738226,103.845060259965",1.42088101738226,103.845060259965
NORTHLAND PRIMARY SCHOOL,recreation,"1.42130403604566,103.840792918042",1.42130403604566,103.840792918042
NORTHLAND SECONDARY SCHOOL,recreation,"1.43573961657428,103.840104689868",1.43573961657428,103.840104689868
NORTHOAKS PRIMARY SCHOOL,recreation,"1.45666687016692,103.813610017796",1.45666687016692,103.813610017796
NATIONAL UNIVERSITY OF SINGAPORE,recreation,"1.30132730954797,103.774277259655",1.30132730954797,103.774277259655
OASIS PRIMARY SCHOOL,recreation,"1.40445950981879,103.910896598347",1.40445950981879,103.910896598347
OPERA ESTATE PRIMARY SCHOOL,recreation,"1.31996874466493,103.923752666928",1.31996874466493,103.923752666928
ORCHID PARK SECONDARY SCHOOL,recreation,"1.41532032260402,103.837859247645",1.41532032260402,103.837859247645
PALM VIEW PRIMARY SCHOOL,recreation,"1.38384075009706,103.891215114379",1.38384075009706,103.891215114379
PARK VIEW PRIMARY SCHOOL,recreation,"1.37801686626223,103.939202185055",1.37801686626223,103.939202185055
PASIR RIS CREST SECONDARY SCHOOL,recreation,"1.37234390542994,103.959362585115",1.37234390542994,103.959362585115
PASIR RIS SECONDARY SCHOOL,recreation,"1.35463956375295,103.948614680725",1.35463956375295,103.948614680725
PEI HWA SECONDARY SCHOOL,recreation,"1.39037504778675,103.878461752578",1.39037504778675,103.878461752578
PEI TONG PRIMARY SCHOOL,recreation,"1.31666528961491,103.767439007723",1.31666528961491,103.767439007723
PEICAI SECONDARY SCHOOL,recreation,"1.35951582441295,103.870010755453",1.35951582441295,103.870010755453
PEIRCE SECONDARY SCHOOL,recreation,"1.36613167574689,103.829910359682",1.36613167574689,103.829910359682
PEIYING PRIMARY SCHOOL,recreation,"1.41741627234722,103.83014321423",1.41741627234722,103.83014321423
PIONEER PRIMARY SCHOOL,recreation,"1.33902264327629,103.687769627764",1.33902264327629,103.687769627764
POI CHING SCHOOL,recreation,"1.35785729318081,103.935117151801",1.35785729318081,103.935117151801
PRINCESS ELIZABETH PRIMARY SCHOOL,recreation,"1.34942618234665,103.740307582972",1.34942618234665,103.740307582972
CHUNG CHENG HIGH SCHOOL (YISHUN),recreation,"1.41874602609954,103.837319297611",1.41874602609954,103.837319297611
CLEMENTI PRIMARY SCHOOL,recreation,"1.31505730329211,103.762966678587",1.31505730329211,103.762966678587
CLEMENTI TOWN SECONDARY SCHOOL,recreation,"1.31553912231026,103.762020599028",1.31553912231026,103.762020599028
COMMONWEALTH SECONDARY SCHOOL,recreation,"1.31920395649724,103.745637392739",1.31920395649724,103.745637392739
COMPASSVALE PRIMARY SCHOOL,recreation,"1.39444528620532,103.897812237868",1.39444528620532,103.897812237868
COMPASSVALE SECONDARY SCHOOL,recreation,"1.39614082936442,103.899847169808",1.39614082936442,103.899847169808
CONCORD PRIMARY SCHOOL,recreation,"1.38028948007217,103.736185601339",1.38028948007217,103.736185601339
CORPORATION PRIMARY SCHOOL,recreation,"1.3514854805705,103.707578404976",1.3514854805705,103.707578404976
CRESCENT GIRLS' SCHOOL,recreation,"1.29331946616836,103.817544466321",1.29331946616836,103.817544466321
CREST SECONDARY SCHOOL,recreation,"1.3435550149546,103.742543057668",1.3435550149546,103.742543057668
DAMAI SECONDARY SCHOOL,recreation,"1.3375454782513,103.926417065716",1.3375454782513,103.926417065716
DAZHONG PRIMARY SCHOOL,recreation,"1.35906257279009,103.748122257008",1.35906257279009,103.748122257008
DEYI SECONDARY SCHOOL,recreation,"1.36734741315475,103.85193612136",1.36734741315475,103.85193612136
DUNEARN SECONDARY SCHOOL,recreation,"1.36357900165575,103.744721094248",1.36357900165575,103.744721094248
DUNMAN HIGH SCHOOL,recreation,"1.29912529891553,103.882861743815",1.29912529891553,103.882861743815
DUNMAN SECONDARY SCHOOL,recreation,"1.36054750379339,103.95620728188",1.36054750379339,103.95620728188
EAST SPRING PRIMARY SCHOOL,recreation,"1.35268399765021,103.961676850759",1.35268399765021,103.961676850759
EAST SPRING SECONDARY SCHOOL,recreation,"1.35622508531525,103.960640702696",1.35622508531525,103.960640702696
EDGEFIELD PRIMARY SCHOOL,recreation,"1.40029782637613,103.907430530014",1.40029782637613,103.907430530014
EDGEFIELD SECONDARY SCHOOL,recreation,"1.40017928458071,103.902141222797",1.40017928458071,103.902141222797
ELIAS PARK PRIMARY SCHOOL,recreation,"1.37451269283664,103.945128122617",1.37451269283664,103.945128122617
ENDEAVOUR PRIMARY SCHOOL,recreation,"1.45388169944705,103.817174707705",1.45388169944705,103.817174707705
EUNOIA JUNIOR COLLEGE,recreation,"1.36245429335595,103.840484013147",1.36245429335595,103.840484013147
EVERGREEN PRIMARY SCHOOL,recreation,"1.44414835802748,103.794545292206",1.44414835802748,103.794545292206
EVERGREEN SECONDARY SCHOOL,recreation,"1.44122083312728,103.793771502919",1.44122083312728,103.793771502919
FAIRFIELD METHODIST SCHOOL (PRIMARY),recreation,"1.30054081476573,103.785438272848",1.30054081476573,103.785438272848
FAIRFIELD METHODIST SCHOOL (SECONDARY),recreation,"1.30163373590461,103.784099650716",1.30163373590461,103.784099650716
FENGSHAN PRIMARY SCHOOL,recreation,"1.32980597876651,103.931710297346",1.32980597876651,103.931710297346
FERN GREEN PRIMARY SCHOOL,recreation,"1.39788001238734,103.880016906327",1.39788001238734,103.880016906327
FERNVALE PRIMARY SCHOOL,recreation,"1.38966307509912,103.874088587668",1.38966307509912,103.874088587668
FIRST TOA PAYOH PRIMARY SCHOOL,recreation,"1.34032298636523,103.855529910499",1.34032298636523,103.855529910499
FRONTIER PRIMARY SCHOOL,recreation,"1.33721399803616,103.69967112943",1.33721399803616,103.69967112943
FUCHUN SECONDARY SCHOOL,recreation,"1.43083398256903,103.777148000655",1.43083398256903,103.777148000655
FUHUA PRIMARY SCHOOL,recreation,"1.33659726291149,103.736089483616",1.33659726291149,103.736089483616
FUHUA SECONDARY SCHOOL,recreation,"1.34701408548751,103.726520907131",1.34701408548751,103.726520907131
GAN ENG SENG PRIMARY SCHOOL,recreation,"1.28595539227172,103.815228209369",1.28595539227172,103.815228209369
GAN ENG SENG SECONDARY SCHOOL,recreation,"1.28907113761112,103.823733672683",1.28907113761112,103.823733672683
GONGSHANG PRIMARY SCHOOL,recreation,"1.35753800236032,103.948839748185",1.35753800236032,103.948839748185
GREENDALE PRIMARY SCHOOL,recreation,"1.396481941634,103.912334624973",1.396481941634,103.912334624973
GREENRIDGE PRIMARY SCHOOL,recreation,"1.38588921711995,103.767794478943",1.38588921711995,103.767794478943
GREENRIDGE SECONDARY SCHOOL,recreation,"1.37556538638884,103.763881903479",1.37556538638884,103.763881903479
GREENWOOD PRIMARY SCHOOL,recreation,"1.44011048300409,103.804515188874",1.44011048300409,103.804515188874
HAI SING CATHOLIC SCHOOL,recreation,"1.36930602350171,103.962693413977",1.36930602350171,103.962693413977
HAIG GIRLS' SCHOOL,recreation,"1.31177205668856,103.902655500665",1.31177205668856,103.902655500665
HENRY PARK PRIMARY SCHOOL,recreation,"1.31674734233106,103.784129855405",1.31674734233106,103.784129855405
HILLGROVE SECONDARY SCHOOL,recreation,"1.35307526238931,103.752786112799",1.35307526238931,103.752786112799
HOLY INNOCENT'S HIGH SCHOOL,recreation,"1.37121505615529,103.896026609163",1.37121505615529,103.896026609163
HOLY INNOCENTS' PRIMARY SCHOOL,recreation,"1.36673783951214,103.893684157024",1.36673783951214,103.893684157024
HORIZON PRIMARY SCHOOL,recreation,"1.40022484204635,103.91289982723",1.40022484204635,103.91289982723
HOUGANG PRIMARY SCHOOL,recreation,"1.37738245260257,103.880805284331",1.37738245260257,103.880805284331
HOUGANG SECONDARY SCHOOL,recreation,"1.37815587736238,103.881871600462",1.37815587736238,103.881871600462
HUA YI SECONDARY SCHOOL,recreation,"1.35235629433858,103.721726599128",1.35235629433858,103.721726599128
HUAMIN PRIMARY SCHOOL,recreation,"1.42730132087357,103.84409112478",1.42730132087357,103.84409112478
INNOVA PRIMARY SCHOOL,recreation,"1.42918458420693,103.790557064386",1.42918458420693,103.790557064386
JIEMIN PRIMARY SCHOOL,recreation,"1.42760610678515,103.83040109983",1.42760610678515,103.83040109983
JUNYUAN PRIMARY SCHOOL,recreation,"1.34805283698186,103.939026813589",1.34805283698186,103.939026813589
JUNYUAN SECONDARY SCHOOL,recreation,"1.35334123825347,103.933411376807",1.35334123825347,103.933411376807
JURONG PIONEER JUNIOR COLLEGE,recreation,"1.38460948616242,103.753932805047",1.38460948616242,103.753932805047
JURONG SECONDARY SCHOOL,recreation,"1.33002031979387,103.72395296456",1.33002031979387,103.72395296456
JURONG WEST PRIMARY SCHOOL,recreation,"1.33971272279371,103.698743609854",1.33971272279371,103.698743609854
JURONG WEST SECONDARY SCHOOL,recreation,"1.33525634401337,103.702098135881",1.33525634401337,103.702098135881
JURONGVILLE SECONDARY SCHOOL,recreation,"1.35128862571465,103.72890771733",1.35128862571465,103.72890771733
JUYING SECONDARY SCHOOL,recreation,"1.3381788275641,103.687206511282",1.3381788275641,103.687206511282
KEMING PRIMARY SCHOOL,recreation,"1.34506349757833,103.755923235217",1.34506349757833,103.755923235217
KENT RIDGE SECONDARY SCHOOL,recreation,"1.30122772549231,103.764889623507",1.30122772549231,103.764889623507
KRANJI PRIMARY SCHOOL,recreation,"1.39369034398469,103.746831753144",1.39369034398469,103.746831753144
ADMIRALTY PRIMARY SCHOOL,recreation,"1.4426347888899,103.800040125264",1.4426347888899,103.800040125264
AHMAD IBRAHIM PRIMARY SCHOOL,recreation,"1.43341408405565,103.83275047702",1.43341408405565,103.83275047702
AHMAD IBRAHIM SECONDARY SCHOOL,recreation,"1.4360597450511,103.829718693771",1.4360597450511,103.829718693771
AI TONG SCHOOL,recreation,"1.36058342196925,103.833020343602",1.36058342196925,103.833020343602
ANCHOR GREEN PRIMARY SCHOOL,recreation,"1.39099731812827,103.886918037283",1.39099731812827,103.886918037283
ANDERSON SECONDARY SCHOOL,recreation,"1.37424218597029,103.851429962258",1.37424218597029,103.851429962258
ANG MO KIO PRIMARY SCHOOL,recreation,"1.36909205907667,103.839041362325",1.36909205907667,103.839041362325
ANG MO KIO SECONDARY SCHOOL,recreation,"1.36733709541071,103.842154976722",1.36733709541071,103.842154976722
ANGLO-CHINESE SCHOOL (BARKER ROAD),recreation,"1.31945060052388,103.835698466708",1.31945060052388,103.835698466708
ANGLO-CHINESE SCHOOL (PRIMARY),recreation,"1.31871859722519,103.835345176164",1.31871859722519,103.835345176164
BARTLEY SECONDARY SCHOOL,recreation,"1.34001741417171,103.882455034534",1.34001741417171,103.882455034534
BEACON PRIMARY SCHOOL,recreation,"1.38394935677949,103.773632026583",1.38394935677949,103.773632026583
BEATTY SECONDARY SCHOOL,recreation,"1.34179050418725,103.852064867124",1.34179050418725,103.852064867124
BEDOK GREEN PRIMARY SCHOOL,recreation,"1.32399626718811,103.937745022689",1.32399626718811,103.937745022689
BEDOK GREEN SECONDARY SCHOOL,recreation,"1.33451947003075,103.935028391542",1.33451947003075,103.935028391542
BEDOK SOUTH SECONDARY SCHOOL,recreation,"1.32565340732723,103.950621243051",1.32565340732723,103.950621243051
BEDOK VIEW SECONDARY SCHOOL,recreation,"1.32399939547898,103.943475227247",1.32399939547898,103.943475227247
BENDEMEER PRIMARY SCHOOL,recreation,"1.32254495786817,103.864715971928",1.32254495786817,103.864715971928
BENDEMEER SECONDARY SCHOOL,recreation,"1.32434842272038,103.860518359299",1.32434842272038,103.860518359299
BLANGAH RISE PRIMARY SCHOOL,recreation,"1.27612799949631,103.808594151791",1.27612799949631,103.808594151791
BOON LAY GARDEN PRIMARY SCHOOL,recreation,"1.34284012809549,103.712858388742",1.34284012809549,103.712858388742
BOON LAY SECONDARY SCHOOL,recreation,"1.3432237168212,103.701702922479",1.3432237168212,103.701702922479
Nee Soon Central SIP,recreation,"1.42014040338601,103.839692519651",1.42014040338601,103.839692519651
Gek Poh SIP,recreation,"1.34615520638865,103.7011693753",1.34615520638865,103.7011693753
Boon Lay SIP P1,recreation,"1.34505772559095,103.710699803438",1.34505772559095,103.710699803438
Taman Jurong SIP,recreation,"1.32861633109507,103.721651424528",1.32861633109507,103.721651424528
Buona Vista SIP,recreation,"1.30491205700066,103.798063946817",1.30491205700066,103.798063946817
Sembawang SIP,recreation,"1.45288239432314,103.821431880529",1.45288239432314,103.821431880529
Punggol East SIP,recreation,"1.3878551164251,103.908392906293",1.3878551164251,103.908392906293
Woodlands SIP,recreation,"1.43888613892336,103.802364772691",1.43888613892336,103.802364772691
Bukit Batok SIP,recreation,"1.35110319024558,103.744169900277",1.35110319024558,103.744169900277
Boon Lay SIP P2,recreation,"1.34725100107517,103.710014462834",1.34725100107517,103.710014462834
Jurong Spring SIP,recreation,"1.35419820626522,103.717344064265",1.35419820626522,103.717344064265
Gateway Theatre,recreation,"1.28397484080993,103.816599261365",1.28397484080993,103.816599261365
Bukit Timah Community Club Mini-Theatre,recreation,"1.34053435387976,103.771576333884",1.34053435387976,103.771576333884
UCC Theatre,recreation,"1.30167503738532,103.772008157404",1.30167503738532,103.772008157404
Nanyang Community Club Mini Theatre,recreation,"1.3423640283979,103.692320231917",1.3423640283979,103.692320231917
Boon Lay Community Club Mini Theatre,recreation,"1.34832322532679,103.711380186479",1.34832322532679,103.711380186479
Kallang Theatre,recreation,"1.30188697320332,103.875642976533",1.30188697320332,103.875642976533
Pek Kio Community Centre Performing Theatre,recreation,"1.31305864843728,103.851373846882",1.31305864843728,103.851373846882
Theatre@illuminITE College Central,recreation,"1.37789203173292,103.856411986641",1.37789203173292,103.856411986641
Nanyang Polytechnic Theatre for the Arts,recreation,"1.38034090667762,103.848083335838",1.38034090667762,103.848083335838
The Theatre at Mediacorp,recreation,"1.29514544550044,103.792063558512",1.29514544550044,103.792063558512
UCC Hall,recreation,"1.30167503738532,103.772008157404",1.30167503738532,103.772008157404
Toa Payoh Central Amphitheatre,recreation,"1.33493451709456,103.850204545922",1.33493451709456,103.850204545922
The Serangoon CC Mini Theatre,recreation,"1.37005486240283,103.873927617452",1.37005486240283,103.873927617452
Braddell Heights Community Club mini-theatre,recreation,"1.35161224552733,103.8703678757",1.35161224552733,103.8703678757
Festive Arts Theatre @ Our Tampines Hub,recreation,"1.35349615471813,103.939683594446",1.35349615471813,103.939683594446
Tan Cheng Siong Drama Theatre (ACSB),recreation,"1.31945060052388,103.835698466708",1.31945060052388,103.835698466708
Capitol Theatre,recreation,"1.29307884018235,103.851261983557",1.29307884018235,103.851261983557
Esplanade Theatre,recreation,"1.29036586468761,103.854797731",1.29036586468761,103.854797731
Marina Bay Sands (MBS) Grand Theatre,recreation,"1.28233335098225,103.858308388607",1.28233335098225,103.858308388607
MBS Sands Theatre,recreation,"1.2852295004108,103.86002284489",1.2852295004108,103.86002284489
Alliance Francaise Theatre,recreation,"1.31425501491267,103.836931083824",1.31425501491267,103.836931083824
SOTA Drama Theatre,recreation,"1.29935138768527,103.848674522511",1.29935138768527,103.848674522511
SOTA Studio Theatre,recreation,"1.29935138768527,103.848674522511",1.29935138768527,103.848674522511
The Ngee Ann Kongsi Theatre (Wild Rice @ Funan),recreation,"1.29124400033468,103.849984794935",1.29124400033468,103.849984794935
China Cultural Centre Theatre,recreation,"1.29813393022151,103.851985881894",1.29813393022151,103.851985881894
THE RICE COMPANY LIMITED Auditorium,recreation,"1.30083890737164,103.839434743513",1.30083890737164,103.839434743513
SCAPE Ground Theatre,recreation,"1.30086543417456,103.835700848396",1.30086543417456,103.835700848396
Kreta Ayer People's Theatre,recreation,"1.28132733481708,103.842748049452",1.28132733481708,103.842748049452
NAFA Lee Foundation Theatre,recreation,"1.29946332963088,103.851185944181",1.29946332963088,103.851185944181
NAFA Studio Theatre,recreation,"1.301284015603,103.851951946278",1.301284015603,103.851951946278
LASALLE Singapore Airlines Theatre,recreation,"1.30285513249516,103.851555432161",1.30285513249516,103.851555432161
Republic Polytechnic Theatre,recreation,"1.44627224974557,103.783228728956",1.44627224974557,103.783228728956
Drama Centre Theatre,recreation,"1.297489753102,103.853942302347",1.297489753102,103.853942302347
Victoria Theatre,recreation,"1.28818814086427,103.851536978275",1.28818814086427,103.851536978275
KC Arts Centre (SRT),recreation,"1.29141653365361,103.841677940905",1.29141653365361,103.841677940905
72-13 Theatre,recreation,"1.29136996438623,103.840137844317",1.29136996438623,103.840137844317
GREENRIDGE CRESCENT PG,recreation,"1.33427971274359,103.76576322903",1.33427971274359,103.76576322903
BINCHANG RISE PG,recreation,"1.34867364654809,103.843548412409",1.34867364654809,103.843548412409
PESARI WALK PG,recreation,"1.32442963788282,103.953978593679",1.32442963788282,103.953978593679
HAMPSTEAD WETLANDS PARK,recreation,"1.40918681979097,103.86927945316",1.40918681979097,103.86927945316
HOLLAND GREEN LINEAR PARK,recreation,"1.32712283504313,103.784016972452",1.32712283504313,103.784016972452
JALAN DERMAWAN PLAYGROUND,recreation,"1.36063894564964,103.758605844837",1.36063894564964,103.758605844837
ONE-NORTH PARK,recreation,"1.30427827820555,103.790368310782",1.30427827820555,103.790368310782
SG API API PK,recreation,"1.37888396979023,103.946003036657",1.37888396979023,103.946003036657
ANG MO KIO TOWN GARDEN EAST,recreation,"1.37057102188736,103.850285891654",1.37057102188736,103.850285891654
TELOK BLANGAH HILL PARK,recreation,"1.27865941193132,103.810253733445",1.27865941193132,103.810253733445
ANG MO KIO TOWN GARDEN WEST,recreation,"1.37450947142619,103.842739594211",1.37450947142619,103.842739594211
SURIN AVE NEIGHBOURHOOD PK,recreation,"1.35557644498419,103.884085617674",1.35557644498419,103.884085617674
MEI HWAN CRESCENT PG,recreation,"1.35276695533087,103.861743258559",1.35276695533087,103.861743258559
TIONG BAHRU PK,recreation,"1.28761728173432,103.824026788373",1.28761728173432,103.824026788373
HAUS LINEAR PARK,recreation,"1.36446966493554,103.860012821973",1.36446966493554,103.860012821973
BEDOK TOWN PK,recreation,"1.33495498710469,103.923872175675",1.33495498710469,103.923872175675
LABRADOR NATURE RESERVE,recreation,"1.26735620427772,103.802037219365",1.26735620427772,103.802037219365
UPPER SELETAR RESERVOIR PARK,recreation,"1.40126178058655,103.807440017621",1.40126178058655,103.807440017621
UPPER PEIRCE RESERVOIR PARK,recreation,"1.3727909318913,103.811866098477",1.3727909318913,103.811866098477
THOMSON NATURE PARK,recreation,"1.3826408205974,103.82203885112",1.3826408205974,103.82203885112
WINDSOR NATURE PARK,recreation,"1.35681524176096,103.821259458358",1.35681524176096,103.821259458358
CHESTNUT NATURE PARK,recreation,"1.3768728987522,103.779438091478",1.3768728987522,103.779438091478
RIFLE RANGE NATURE PARK,recreation,"1.34716039205639,103.784059983879",1.34716039205639,103.784059983879
LORONG TANGGAM PK,recreation,"1.39897892589612,103.873754952854",1.39897892589612,103.873754952854
FUYONG INTERIM PK,recreation,"1.35745416156778,103.768750952114",1.35745416156778,103.768750952114
JLG: CG MRT TOL LINKWAY,recreation,"1.34109511552778,103.732000246504",1.34109511552778,103.732000246504
YOUTH OLYMPIC PK,recreation,"1.28903349543933,103.860639436351",1.28903349543933,103.860639436351
MACPHERSON LINEAR PK,recreation,"1.33379845382874,103.881706066287",1.33379845382874,103.881706066287
CORONATION PARK,recreation,"1.32202602360355,103.796400449922",1.32202602360355,103.796400449922
BUNGA RAMPAI PK,recreation,"1.34047551996759,103.884296122273",1.34047551996759,103.884296122273
PEK KIO PARK,recreation,"1.31607876364456,103.849215046604",1.31607876364456,103.849215046604
CHANGI WEST BOARDWALK (CHANGI BC),recreation,"1.39021472180222,103.975933448034",1.39021472180222,103.975933448034
CHANGI PT FERRY TERMINAL,recreation,"1.39120690949822,103.987312523204",1.39120690949822,103.987312523204
TANAH MERAH PG,recreation,"1.3290293360899,103.946875548879",1.3290293360899,103.946875548879
MARIAM WALK PG,recreation,"1.35954735972944,103.968547444215",1.35954735972944,103.968547444215
LOYANG VIEW PG,recreation,"1.36303950030654,103.96563729242",1.36303950030654,103.96563729242
MERA TERRACE PG,recreation,"1.34740443902119,103.963506039822",1.34740443902119,103.963506039822
EASTWOOD PK PG,recreation,"1.32316002411451,103.957563750745",1.32316002411451,103.957563750745
JLN CHEMPAKA KUNING PG,recreation,"1.32975749487207,103.950164327787",1.32975749487207,103.950164327787
JLN PARI BURONG PG,recreation,"1.33383026676154,103.946961501486",1.33383026676154,103.946961501486
JLN PARI DEDAP PG,recreation,"1.33302055373819,103.943880478843",1.33302055373819,103.943880478843
MERAGI RD PG,recreation,"1.34438340546719,103.960282638177",1.34438340546719,103.960282638177
SUNBIRD CIRCLE PG,recreation,"1.33909090362834,103.958240128025",1.33909090362834,103.958240128025
BEDOK RIA CRESCENT PG,recreation,"1.32741734846828,103.953082377967",1.32741734846828,103.953082377967
HARVEY CRESCENT PG,recreation,"1.34065902807766,103.955191923857",1.34065902807766,103.955191923857
CHANGI POINT WATERFRONT PK,recreation,"1.39043253838019,103.988266279627",1.39043253838019,103.988266279627
ELIAS TERRACE PG,recreation,"1.3722284299777,103.941084252006",1.3722284299777,103.941084252006
UNIVERSITY RD PK,recreation,"1.32545071278505,103.817674473861",1.32545071278505,103.817674473861
GREENWOOD CRESCENT PG,recreation,"1.33550623635829,103.805486953795",1.33550623635829,103.805486953795
ORCHID VILLAGE PG,recreation,"1.33570402194183,103.801713166532",1.33570402194183,103.801713166532
UPPER PAYA LEBAR INTERIM PARK,recreation,"1.3435839278073,103.882464118236",1.3435839278073,103.882464118236
NIM MEADOW PARK,recreation,"1.37861661929094,103.863404323656",1.37861661929094,103.863404323656
PLATINA RD PG,recreation,"1.42754534573238,103.826118724355",1.42754534573238,103.826118724355
GOODLINK PK PG,recreation,"1.42729960687069,103.825392584436",1.42729960687069,103.825392584436
SPRINGLEAF AVE PG,recreation,"1.4009038349812,103.822597668795",1.4009038349812,103.822597668795
JANGGUS GARDEN,recreation,"1.45753982770482,103.836983849514",1.45753982770482,103.836983849514
PEBBLE GARDEN,recreation,"1.450644922919,103.829493124497",1.450644922919,103.829493124497
SPRINGSIDE PK,recreation,"1.40567189969821,103.820607436543",1.40567189969821,103.820607436543
CASHEW RD PG,recreation,"1.3705998190999,103.764667806709",1.3705998190999,103.764667806709
CASHEW LINK PG,recreation,"1.37135888737044,103.768925013587",1.37135888737044,103.768925013587
JLN RASOK PK,recreation,"1.41650064736761,103.75903191338",1.41650064736761,103.75903191338
VILLA VERDE PK,recreation,"1.39042150071763,103.752951442227",1.39042150071763,103.752951442227
CASHEW CRESCENT FC PG,recreation,"1.3722448535895,103.769494672037",1.3722448535895,103.769494672037
MARKET STREET PARK,recreation,"1.28345022836923,103.850252579131",1.28345022836923,103.850252579131
PARRY RD PG,recreation,"1.36602875456085,103.877504399546",1.36602875456085,103.877504399546
SARACA RD PG,recreation,"1.38666876585247,103.858637476282",1.38666876585247,103.858637476282
SELETAR TERRACE PG,recreation,"1.38148275402883,103.868774404846",1.38148275402883,103.868774404846
ST ANNE'S WOOD PG,recreation,"1.39164006767556,103.903736149806",1.39164006767556,103.903736149806
PK VILLAS TERRACE PG,recreation,"1.36899282775107,103.879963612744",1.36899282775107,103.879963612744
MIMOSA TERRACE PG,recreation,"1.38405035846555,103.860449686773",1.38405035846555,103.860449686773
DEW GARDEN,recreation,"1.39926634524772,103.871065399001",1.39926634524772,103.871065399001
SUNRISE WAY PG,recreation,"1.38767429877255,103.856680084398",1.38767429877255,103.856680084398
SUNRISE CLOSE PG,recreation,"1.38701172161186,103.857509946757",1.38701172161186,103.857509946757
SHANGRI-LA PLAYGROUND,recreation,"1.37102060447929,103.832392003137",1.37102060447929,103.832392003137
LEBAN PARK,recreation,"1.3724595958171,103.829292334004",1.3724595958171,103.829292334004
SUNRISE PLACE PG,recreation,"1.38694260391101,103.856600140741",1.38694260391101,103.856600140741
LENTOR STREET PG,recreation,"1.39009818638377,103.834276525698",1.39009818638377,103.834276525698
CHESTNUT CLOSE PARK,recreation,"1.36894663494104,103.773300705326",1.36894663494104,103.773300705326
ISLAND GDNS WALK PG,recreation,"1.3619988729062,103.828439110482",1.3619988729062,103.828439110482
EAST COAST PARK AREA H,recreation,"1.31567038079407,103.96739962651",1.31567038079407,103.96739962651
CHUAN GREEN PG,recreation,"1.36047968218852,103.86600839566",1.36047968218852,103.86600839566
CHARTWELL DR PK,recreation,"1.35963070406677,103.863871620205",1.35963070406677,103.863871620205
GARDEN VIEW PG,recreation,"1.36042488231238,103.865669437583",1.36042488231238,103.865669437583
MEI HWAN DR PG,recreation,"1.35335009465324,103.86347279914",1.35335009465324,103.86347279914
TAVISTOCK AVE PK,recreation,"1.37020724550004,103.865358285542",1.37020724550004,103.865358285542
COLCHESTER GROVE OS,recreation,"1.35758477322605,103.867454494863",1.35758477322605,103.867454494863
PARRY AVE INTERIM PK,recreation,"1.36392504715541,103.881134487321",1.36392504715541,103.881134487321
JLN ANGIN LAUT PG,recreation,"1.33718398881746,103.956224979677",1.33718398881746,103.956224979677
OASIS@MULBERRY PK,recreation,"1.33289613893183,103.878435973377",1.33289613893183,103.878435973377
JLN KAYU INTERIM PK,recreation,"1.39878796134679,103.872535655979",1.39878796134679,103.872535655979
ESPLANADE PK,recreation,"1.28941708557305,103.853596724758",1.28941708557305,103.853596724758
HOOPER RD PG,recreation,"1.31239891506633,103.843204232897",1.31239891506633,103.843204232897
LAKESIDE GROVE PLAYGROUND,recreation,"1.34007301440921,103.718594442481",1.34007301440921,103.718594442481
THE FOOTHILLS FORT CANNING PK,recreation,"1.29225761449422,103.845690656413",1.29225761449422,103.845690656413
JLN SENDUDOK PARK,recreation,"1.44389987678568,103.827162964284",1.44389987678568,103.827162964284
PASIR PANJANG NURSERY,recreation,"1.28158977427096,103.793871320364",1.28158977427096,103.793871320364
CAMBRIDGE PARK,recreation,"1.31366090181667,103.846837823379",1.31366090181667,103.846837823379
SEMBAWANG PK,recreation,"1.4615029671022,103.836845425704",1.4615029671022,103.836845425704
BUKIT TIMAH NATURE RESERVE,recreation,"1.35405947748309,103.779098579312",1.35405947748309,103.779098579312
LOWER PEIRCE RESERVOIR PARK,recreation,"1.3692147195643,103.826499749718",1.3692147195643,103.826499749718
SPRINGLEAF NATURE PARK,recreation,"1.4018864554547,103.820298936822",1.4018864554547,103.820298936822
CENTRAL CATCHMENT NATURE RESERVE,recreation,"1.38077097176752,103.805617359794",1.38077097176752,103.805617359794
KRANJI RESERVOIR PARK B,recreation,"1.43964725456075,103.737829129971",1.43964725456075,103.737829129971
EAST COAST PARK AREA E,recreation,"1.30704497863893,103.932627561763",1.30704497863893,103.932627561763
HORTPARK,recreation,"1.27907797066175,103.798053216019",1.27907797066175,103.798053216019
BISHAN-ANG MO KIO PARK (POND GARDENS),recreation,"1.3652068985913,103.836408554221",1.3652068985913,103.836408554221
SBG LC ZONE 1 (TNC),recreation,"1.31002445217214,103.81562486238",1.31002445217214,103.81562486238
SENGKANG RIVERSIDE PK,recreation,"1.39944821278958,103.884325172234",1.39944821278958,103.884325172234
SBG LC ZONE 3 (NOG/PV),recreation,"1.31290627544579,103.814060912139",1.31290627544579,103.814060912139
SBG LC ZONE 2 (CC/BTC),recreation,"1.32100346718014,103.816957977144",1.32100346718014,103.816957977144
